be_neither_veri	0	1	2
it'_too	0	0	2
the_democrat	0.0454545454545455	0	44
decid_on	0	0	11
venezuela'_constitut_presid	0.5	0	2
grow_public	0	0	1
wrap	0	0	3
would_violat_intern	0	0	1
argentina_be_now	0	0	1
show_the_strength	1	0	2
still_smart_at	0	0	2
opt_for	0	0	9
will_accept	0.666666666666667	0	6
the_last_thing	0	0	4
a_real_differ	0	0	1
peac_upon_him	0	0	4
although_he_can	1	0	1
for_month	0.2	0	10
the_door	0.153846153846154	0	13
plai_a_domin	0	0	2
deviant_and_unfair	0	0	2
have_come_out	0	0	4
thank_african	0	0	3
lai_down	0	0	1
be_mere_on	1	0	2
be_look	0	0	15
express_support	0	0	2
which_be	0.00709219858156028	0	282
properli_emphas	0	0	1
nevertheless_it_have	0	0	1
sometim_he_look	1	0	1
mai_claim_victori	0	0	2
be_mastermind_by	1	0	1
have_kill	0.25	0	8
the_support_for	0	0	1
be_a_stretch	1	0	1
assum_that	0.2	0	5
describ_the_opinion	1	0	2
be_interest_in	0	0	4
know_thi	1	0	1
tent_agre	1	0	1
celebr_hi_return	0	0	1
it_be_realli	0	0	1
suspect_of_be	0.5	0	2
by_take	1	0	1
be_after_gain	0	0	1
when_you_and	1	0	1
decis_on	0	0	9
should_be_base	1	0	1
approach	0	0	78
a_veri_construct	0	0	4
if_we_continu	0	0	2
transpar_credibl	0.181818181818182	0	11
a_tougher_polici	0	0	2
all_becom_our	1	0	1
be_becom	0.25	0	16
hard-lin_anti-western	0	0	1
be_it	0	0	47
have_act_with	0	0	1
critic_swell	0	0	1
sent_congratul_to	0	0	4
such_a_fals	0	0	2
my_warm_congratul	0	0	2
foresaw_elector	0	0	4
while_the	0	0	51
uh_besid_line	1	0	1
a_stori_that	0	0	1
have_repeatedli_suggest	0	0	1
do_not_even	0	0	5
if_the_concept	1	0	1
tarnish_the_us	0	0	1
all_my	0	0	2
paint_a_grim	0	0	1
entail_the	0	0	1
you_there_stop	0	0	1
can_overcom_their	0	0	1
can_feel_sorri	0	0	1
polar_bear	0	0	2
get	0.00754716981132075	0	265
to_express_their	0	0	4
there_should_not	0	0	4
will_guarante_the	0.666666666666667	0	3
but_also_a	0.333333333333333	0	3
class_as	0	0	2
be_afraid_of	0	0	3
not_as	0	0	7
point_out_these	1	0	2
somewhat_soften	0	0	2
by_fail_to	0.666666666666667	0	3
agreement_or	0.333333333333333	0	3
ambit	0	0	10
be_of_the	0.5	0	8
have_also_voic	0	0	1
to_stop	0	0	34
be_wait	0	0	8
they'r_get	0	0	4
clearli_reflect_the	1	0	2
be_prejudg	0	0	2
have_sever	0	0	5
critic_by	0	0	5
reflect_widespread_disgust	1	0	1
be_concern_that	0	0	7
seem_at	1	0	2
alleg_the_land-reform	1	0	1
mention_that	0.4	0	5
would_creat_a	0	0	1
want_to_be	0	0	8
a_costli	0	0	2
rememb_the_black	0	0	1
yeah_ninja	1	0	1
the_report	0	0	134
rice_be	0	0	2
accord_to	0.00651465798045603	0	307
other_major	0	0	4
they'r_actual	0	0	2
felt_that_wai	0	0	1
intent_of	0	0	11
the_temporari_secur	0	0	1
it'll_be_a	1	0	1
the_land	0	0	30
exert_pressur_on	0	0	2
give_constant	1	0	2
express_gratitud	0	0	3
probabl_go	0	0	1
be_estim	0	0	8
rapproch_with	0	0	3
not_the_company'	0	0	1
shut	0	0	11
at_it_again	0	0	2
wield_it_author	0	0	2
e	0	0	94
am_convinc	1	0	1
guess_california_might	0	0	1
quit_a_lot	0.333333333333333	0	3
new_era	0	0	2
need_to_press	1	0	1
be_continu	0	0	12
deserv_appreci	0	0	1
be_onli_mention	1	0	1
have_decid_to	0.111111111111111	0	9
sleep	0	0	24
the_first	0.00829875518672199	0	241
be_compel	0	0	4
if_mugab	0.25	0	8
vote	0	0	254
show_that	0.207547169811321	0	53
believ_it_be	0.4	0	5
my_mom_and	0	0	2
pursuanc_of	0	0	1
bring	0	0	99
be_thought_to	0	0	3
on_of	0.0193236714975845	0	207
be_feel_pessimist	0	0	4
have_threaten	0	0	8
be_accus_by	0.5	0	2
they'r_becom_more	1	0	1
provid_strong	0	0	1
not_simpli	0	0	3
the_goal	0	0	18
be_and	0	0	14
becaus_it_will	1	0	2
will_bring	0.222222222222222	0	9
not_design_particularli	0	0	1
quietli	0	0	2
deliber_too	0	0	1
who_preach	0	0	2
believ_overal	0.5	0	2
you'v_got_to	0.5	0	2
be_uncomfort	0	0	2
it_still	0.25	0	4
free_and	0.027027027027027	0	74
be_develop_well	1	0	2
could_not_help	0	0	1
would_onli_complic	0	0	1
by_fail	0.666666666666667	0	3
be_rule	0	0	9
to_develop_the	0	0	5
riot	0	0	28
buri_past	1	0	2
inde_it	1	0	2
wield_it	0	0	2
be_mentor	0	0	1
will_fight_on	0	0	2
mai_have	0	0	17
see_in_believ	1	0	2
far_better	0	0	3
treat_anybodi_wrong	0	0	1
the_less	0.333333333333333	0	6
an_unsound	0	0	2
if_somebodi_have	1	0	1
0032-	0	0	2
show_that_he	1	0	2
no_tear	0	0	2
might_face_charg	0	0	2
help_peopl	0	0	7
think_she_be	0	0	1
seldom_have_reason	0	0	1
we_be_now	0.25	0	8
thought_of_heckl	0	0	2
be_far_awai	1	0	1
giuliani_make	0	0	1
learnt_of	0	0	1
be_necessari	0.217391304347826	0	23
decis_taken	0	0	5
could_accept_to	1	0	1
end_without_effect	0	0	1
a_chapter_of	1	0	1
have_complet	0.133333333333333	0	15
place_the	0.111111111111111	0	9
anti-crim_crusad	0	0	1
convinc_of_the	0.8	0	5
will_becom_total	1	0	1
be_still	0.0235294117647059	0	85
clearli_welcom	1	0	2
as_japan'_econom	1	0	2
could_be_to	0	0	1
right_yeah	0.2	0	5
be_that_for	0	0	2
compar_it	0	0	2
public_that_refus	0	0	1
that_aren't	0	0	7
oh_my_god	0	0	1
be_wage	0	0	3
alleg_mistreat	1	0	1
saw_the_three	0	0	1
repeatedli_vow_to	0	0	1
critic_egypt	0	0	2
continu_denounc	0	0	1
be_to_blame	1	0	2
forc_them_to	0.25	0	4
call_on_countri	0	0	2
there_clearli_exist	1	0	1
posit_control	0.5	0	2
unit_to	0	0	5
accus_them	0.75	0	4
agre_that	0.1	0	20
perhap_someth	0	0	1
boi	0	0	12
regret_the	0	0	1
argu_that_policymak	1	0	2
the_dai_septemb	0	0	1
she'_realli_somebodi	0	0	1
not_the_answer	0	0	2
it_take_more	1	0	1
label_rogu	0	0	2
shackl_and	0	0	6
true_thi	0.8	0	5
mai_mean_the	0	0	2
demand_the_suspens	0	0	2
what_a_summer	0	0	1
the_term	0	0	22
crack_apart	1	0	1
washington'_kid_glove	0	0	2
believ_these_greenhouse''	1	0	2
posit_youth_program	0	0	1
ask_to	0	0	16
be_fundament	0	0	5
militari_tension_in	0	0	2
spend	0	0	43
be_stronger	0.25	0	4
foster	0	0	6
could_rang_from	0	0	3
stai_true	0	0	1
not_satisfi	0	0	5
sorri_my	0	0	1
accus_the_unit	0	0	4
mai_prove	0	0	2
strong_commit	0	0	1
hope_you'll	0	0	3
the_freedom_of	0	0	4
the_goodi_set	0	0	1
even_todai_it	1	0	2
the_palestinian	0	0	185
have_done	0.137931034482759	0	29
your_contribut_will	0.25	0	4
what_reaction_be	0	0	1
have_elect	0	0	3
a_fiendish-look_bush	0	0	2
be_bias_against	0	0	1
oh_ye	1	0	1
keep	0	0	99
demand_respect	1	0	2
support_of	0	0	98
portrai_the	0.333333333333333	0	6
coral_reef_will	0	0	2
nation_of	0.222222222222222	0	9
will_knock_russia	0	0	2
have_express	0	0	22
next_to	0	0	14
be_rig	0.333333333333333	0	6
must_overcom	1	0	1
would_be_terrorism'	0	0	1
be_aim_at	0	0	15
a_rise_tide	0	0	1
god_gun	0	0	1
the_journal	0	0	11
observ_that	0	0	6
roundli	0	0	3
i_wonder	0	0	2
would_be_even	0	0	2
seem_a_distinct	1	0	1
be_the_on	0.125	0	16
relai_on_the	0	0	1
have_alleg_that	1	0	1
be_not_respect	0	0	2
it'_go_to	0.25	0	4
seem_to_have	0	0	7
a_notabl_conciliatori	1	0	1
clarifi_a_postur	0	0	1
the_possibl	0	0	49
should_make_it	0	0	2
pre-elect_violenc	0.5	0	2
should_the	0.333333333333333	0	6
should_explain_onc	1	0	1
and_we'r	0	0	8
win	0	0	67
wasn't_even	0	0	1
for_the	0.00135135135135135	0	740
us_of	0	0	58
expressli	0	0	4
i'm_on_a	0	0	1
the_deterior	0	0	4
have_consid	0	0	3
there_be_so	0	0	3
have_been	0.0325097529258778	0	769
be_posit_proof	1	0	1
what_could_be	0	0	1
roundli_criticis	0	0	1
actual_reflect	1	0	1
that_the	0.00401606425702811	0	996
show_that_the	0.461538461538462	0	13
would_be_necessari	1	0	2
the_enorm	0	0	4
think_'valu_share	1	0	2
be_in_effect	1	0	2
must_remain_our	1	0	2
will_rise	0	0	8
be_ask	0	0	22
the_renew_and	1	0	2
be_shock_by	0	0	1
the_quickest_defeat	1	0	2
be_clearli	0	0	8
portrai	0.166666666666667	0	12
adopt_posit_where	1	0	2
believ_pose_a	1	0	1
be_intimid	0	0	3
must_know	0	0	3
the_background_of	0	0	3
won't	0	0	25
be_dismiss	0	0	5
about_the	0.00531914893617021	0	188
friend_like_you	0	0	1
plan_to_seek	0	0	1
the_great	0	0	26
onc_thei_come	1	0	1
be_plan_and	0.5	0	2
the_smear_campaign	0	0	2
have_made	0.0232558139534884	0	43
there'_noth_that'	0	0	2
be_offer_it	0	0	2
have_dealt	1	0	1
in_the_guis	0	0	2
be_like_a	0	0	1
strong_support_express	0	0	1
stop_the	0	0	15
took_a	0.0666666666666667	0	15
unilater_and_pragmat	0	0	2
systemat_cheat_spoil	0	0	2
decid_to_grant	1	0	1
pleas_call_me	0	0	2
in_gener	0	0	16
so_the	0.117647058823529	0	17
but_it'_too	0	0	1
if_i	0.0606060606060606	0	33
will_mean_more	0	0	1
foretel_that	1	0	1
presid_yasir	0	0	5
hint_it	0	0	2
should_rubber-stamp_duhalde'	1	0	1
the_opposition'	0	0	10
can't_got	1	0	1
consid_invas_of	0	0	1
fire_indiscrimin	0	0	2
critic_violat_of	0	0	2
resum_hi	0.285714285714286	0	7
warn_your	0	0	1
posit_regard	0.2	0	5
have_come	0.0344827586206897	0	29
will_soon	0.125	0	8
have_re-elect_you	1	0	2
have_good_relat	0	0	2
advers_report	0	0	2
the_longest	0	0	1
that'_the	0	0	7
believ_mr_antar'	1	0	1
own_choic	0	0	2
fun_and_benefit	0	0	1
be_also_work	0	0	3
can_see	0.1	0	10
our_work	0.333333333333333	0	3
what'	0	0	25
li_in_a	1	0	1
interview	0.0172413793103448	0	58
uncertain_solut_with	0	0	1
and_it'_not	0.5	0	2
such_a_critic	0	0	2
tax_dollar_that	0	0	1
strictli_adher	0	0	3
serv	0	0	101
feel_that_it	0	0	1
no_tear_will	0	0	1
but_the_downsid	1	0	1
be_unabl	0	0	15
never_an_encourag	0	0	1
shown	0.0384615384615385	0	26
ask_the	0	0	21
will_onc	0	0	2
thi_ghastli	0	0	1
pass_the_word	0	0	1
be_total	0.25	0	4
flatteri	0	0	1
the_principl_that	0.333333333333333	0	3
the_extent_to	0.666666666666667	0	3
the_strong_initi	0	0	2
be_an_ideal	0	0	1
be_engulf	1	0	2
apolog	0	0	11
compar_to	0.0769230769230769	0	26
have_never_expect	0	0	2
america_be_quick	1	0	2
to_counterbal_that	1	0	1
but_now_with	0	0	2
be_driven_by	0.666666666666667	0	3
forgot_all	0	0	1
overli_optimist	0	0	1
align_themselv	1	0	2
the_state_of	0	0	24
peopl_who_have	0	0	9
a_view	0	0	9
critic_flore	0	0	1
be_why	0.15	0	20
be_open	0	0	9
be_also_be	0.25	0	4
labour_to	1	0	2
hand_it_the	0	0	1
will_enabl_us	1	0	1
h	0	0	66
saw	0	0	42
will_recogn_target	0	0	1
be_critic_more	0	0	1
the_world'	0	0	70
be_give_two	1	0	1
need_a_new	1	0	2
alreadi	0.0120481927710843	0	166
definit_not_be	0.333333333333333	0	3
deviant_and	0	0	2
realiti	0	0	26
it_intent	0	0	1
apolog_for	0	0	4
lack_conclus_and	0	0	1
be_more_than	0	0	9
have_relish	0	0	2
even_local_observ	0	0	2
sour_relat_between	0	0	1
peac_protest	0	0	5
a_sign	0.166666666666667	0	18
would_sort_of	0	0	2
be_seen_as	0.333333333333333	0	12
still_import	0	0	1
be_achiev_after	1	0	2
have_done_some	0	0	1
it'll	0.5	0	2
mention_in	0	0	6
express_of_will	0	0	3
asia'_econom_miracl	0	0	1
non-farm_canadian	0	0	2
a_challeng	0	0	7
what_be_clear	0.5	0	2
everybodi_jump	0	0	2
work_at	0	0	5
readi_to_enter	0	0	1
consid_as	0.444444444444444	0	9
point_to	0	0	28
would_of	1	0	1
will_knock	0	0	2
should_be_grant	1	0	1
usual_mushi_busi	0	0	1
anticip	0	0	17
impugn_by	0	0	1
must_make_necessari	1	0	1
thu_it	0.333333333333333	0	3
even_if_we	0.4	0	5
desper_to	0	0	4
carri_the_seed	1	0	1
actual_subvert_the	0	0	2
be_pass	0	0	4
commit_on	0.5	0	4
will_like_draw	0	0	2
be_see	0	0	5
express_their_satisfact	0	0	1
carefulli	0	0	12
invit_from_romanian	0	0	1
will_allow	0	0	9
hardli_have_observ	1	0	2
usual_so_conserv	0	0	1
be_an_instanc	0	0	2
be_indiffer	0	0	2
it_be_believ	0.6	0	5
should_be_construct	1	0	1
onli_time_will	1	0	2
tinker	0	0	3
want_to_sweep	0	0	1
have_been_clearli	0.25	0	4
if_thei_don't	0.333333333333333	0	3
describ_him_as	0	0	1
be_also_hamper	1	0	2
fun_for	0	0	4
still_thing_could	0	0	1
includ_explos_polit	1	0	2
brought	0.0338983050847458	0	59
would_lai	1	0	1
pretend_that	0.5	0	2
believ_overal_taiwan	0.5	0	2
an_abil_to	0	0	1
exalt_object	0	0	4
hang	0.125	0	8
i_rode_a	0	0	2
be_better_than	0.25	0	4
be_veri_clear	0.25	0	4
do_want_to	0	0	2
have_succeed	0.142857142857143	0	7
think_sharon_have	1	0	1
those_who_think	0	0	1
be_harass	0	0	6
just_get	0	0	3
still_mull	0	0	2
stress_the_import	1	0	2
critic_as_inhuman	0	0	1
be_an_effect	1	0	2
the_longest_destruct	0	0	1
if_anyon_in	1	0	1
claim_to_support	1	0	2
broaden	0.25	0	4
the_press	0.0238095238095238	0	42
feel_constrain_to	0	0	4
mai_recov	0	0	2
despit_overwhelm	0	0	1
provid_an	0	0	7
which_claim	0	0	8
conclud_that_our	1	0	2
expect_the_fee	0	0	1
never_want	0	0	1
it_be_essenti	1	0	4
sheer_size	0	0	1
predatori_attack_of	0	0	1
could_welcom	0	0	2
demon_the	0	0	2
i_have_made	0	0	1
look_pretti	1	0	1
interestingli	0	0	3
sai	0.0047244094488189	0	635
be_most_unfortun	0	0	2
demand_by	0	0	4
felt_like_i	0	0	1
remain_as_firm	1	0	1
wai_too	0	0	1
main_foreign_polici	0	0	2
should_go	0	0	1
the_biggest_concern	1	0	1
what_be_more	0	0	4
just_uh_horrifi	0	0	1
legitim_-	0	0	2
be_expect_in	0	0	4
it_be_high	0.5	0	2
mai_annoi	0	0	1
profess_relief	0	0	1
real_result	0	0	1
condemn_mr	0	0	2
on_would	0.125	0	8
there'_a_lot	0.5	0	2
but_i_have	0.25	0	4
seem_content	0	0	1
repeat_denunci_of	0	0	1
they'r_get_2	0	0	1
tacitli_agre_to	0	0	2
includ_explos	1	0	2
charg_that_bin-ladin	1	0	1
wouldn't_that_be	0	0	1
what_be_happen	0	0	4
thought_of	0	0	5
those_who_submit	1	0	2
could_be_due	0	0	2
be_zanu-pf'_final	1	0	1
their_eight-by-eight_cell	0	0	1
warn_of_a	0	0	3
am_veri_pleas	0	0	1
no_on_want	0	0	2
will_keep_calm	0	0	1
would_mean	0	0	2
perhap_the_real	1	0	1
against_the_wish	0	0	2
pleas_consid	0	0	5
we_be_confin	0	0	1
fewer_tax	1	0	1
the_voic_of	0	0	6
will_act	0.428571428571429	0	7
have_prove_to	1	0	1
promis_a_gentl	0	0	1
firm_support	0	0	4
fortun_support_of	0	0	2
would_us	0	0	6
could_eas_pressur	0	0	2
sharon	0.0140845070422535	0	71
why_don't	0	0	3
yeah_that	0.25	0	4
get_us	0	0	4
have_call	0	0	22
usual_mushi	0	0	1
estim_that_the	0	0	6
it'_the_bartman	0	0	1
might_be_engag	0	0	1
denounc_as_rig	0	0	3
mai_not_have	0	0	3
clearli_mugab	0	0	2
possibl_but	0	0	3
expect_the	0.05	0	20
which_will	0.0571428571428571	0	35
be_seek_to	0	0	5
will_consid	0	0	4
be_most_disturb	1	0	1
the_criteria	0.333333333333333	0	3
can_put_a	1	0	1
it_seem_legitim	0	0	1
we'v_approach	1	0	1
for_foreign_compani	1	0	1
the_rift_between	0	0	3
it_show	0	0	4
thi_grand_bargain	0	0	1
sandra	0.333333333333333	0	3
pressur_from	0.25	0	8
dress_down_over	0	0	1
have_been_warn	1	0	1
be_a_'veri	0	0	1
by_clarifi_the	1	0	2
don_t	0	0	1
we_will_have	0.2	0	5
it_would_suffic	1	0	1
be_the_affair	1	0	2
nt	0	0	2
what_could	0	0	1
look_like_antler	0	0	1
took_the	0.117647058823529	0	17
al	0.00625	0	160
the_burden	0.25	0	4
how_could	0	0	5
that'_kind	0	0	1
work_with_neighborhood	0	0	1
will_presum_continu	1	0	2
be_stronger_than	0.25	0	4
not_design	0	0	1
oppos_and_condemn	0	0	1
the_bar	0	0	1
forecast_of	0	0	1
but_then_where	0	0	2
threat_to_france'	0	0	2
be_flaw_includ	1	0	2
should_alwai	1	0	1
remain_indiffer	0	0	2
the_background	0	0	5
do_not_succe	0	0	1
remark_conciliatori	0	0	2
the_1949	0	0	5
the_flagrant	0	0	1
come_out	0	0	21
have_claim	0.2	0	10
place_no_oblig	0	0	2
failur_to_adher	0	0	2
major_achiev	0	0	2
taiwan'_interest_would	0	0	2
should_work_with	1	0	2
told_mr_antar'	0.5	0	2
total_bias	0	0	1
have_never_seen	0	0	1
in_short_if	0	0	2
be_openli_support	0	0	2
ardor_be	0	0	2
an_agreement_for	1	0	1
be_respons_for	0	0	17
should_deviat_from	1	0	2
have_exhibit_a	0	0	1
washington'_kid	0	0	2
should_be_60	1	0	1
e_i	0	0	5
a_notabl	0.5	0	2
appar_not	0	0	3
africa'_grand_bargain	0	0	1
take_a_side	1	0	1
but_then	0.1	0	10
have_to_get	0.5	0	2
emphas_for	0	0	1
the_condit	0.05	0	20
compar_to_that	0.4	0	5
detect	0	0	15
in_hi_view	0.166666666666667	0	6
will_not_give	0	0	1
what_make_it	0	0	2
certainli_mr_stoiber	1	0	1
mani_peopl	0	0	31
our_posit_be	0.166666666666667	0	6
the_call_in	0	0	1
by_2010_our	0	0	2
should_be_tri	0.333333333333333	0	3
we_have	0.00680272108843537	0	147
have_nomin	0	0	1
aspir_to	0	0	3
should_be_permit	0.5	0	2
thei_laze_awai	0	0	1
the_attitud	0	0	9
would_be_far	1	0	2
shalim	0	0	2
lost_over	0	0	1
some_illeg_act	0	0	2
the_brutal	0	0	3
daylight_robberi	0	0	4
so_the_decis	1	0	1
taken_to_visit	0	0	2
see	0.0492610837438424	0	203
want_to_becom	0	0	1
true_will	0	0	6
mai_walk_with	0	0	1
unilater_and	0	0	3
the_most	0.103448275862069	0	145
these	0.0041407867494824	0	483
a_strateg	0	0	12
a_huge	0	0	9
for_instanc	0.0526315789473684	0	19
it_will_be	0.185185185185185	0	27
and_we	0	0	80
could_try	0	0	2
be_not_worri	0	0	3
be_entitl_to	0.2	0	5
engin_mai_adjust	0	0	1
attempt_to_introduc	0	0	2
mai_stretch	0	0	1
includ	0.00505050505050505	0	396
accus_washington_of	0.666666666666667	0	6
express_sympathi	0	0	3
be_best	1	0	2
off_of_welfar	0	0	3
be_promis	0	0	3
kellogg'_main	1	0	1
snap	0	0	3
award_rabinowitz	0	0	1
will_reaffirm	0	0	1
voic_an_opinion	0	0	2
would_support_it	0	0	2
not_inclin	0	0	3
will_also_face	1	0	1
in_do_so	0.5	0	2
support_the_fail	0	0	2
file_a	0	0	4
could_possibl_serv	0	0	2
he_just	0	0	4
adopt_an	0	0	4
thank_presid_khatami	0	0	4
could_eas	0	0	2
be_posit	0.142857142857143	0	7
the_bad	0	0	1
believ_to	0.111111111111111	0	18
be_succeed_at	0	0	2
the_good_will	0	0	3
be_the_big	1	0	1
devast_what	0	0	1
there'_plenti	1	0	1
thi_veri	0	0	5
good_job_buddi	0	0	1
be_show_their	0	0	1
congratul_messag	0	0	2
about_60_million	0	0	2
right_exactli	1	0	1
do_not_show	0	0	3
formal	0	0	33
critic_thei	0	0	2
true_thi_claus	1	0	2
the_main	0.0394736842105263	0	76
do_not_endors	0	0	3
care_adult	0	0	4
will_certainli	0.25	0	4
the_widespread	0	0	3
if_we_view	1	0	1
be_take_it	0	0	2
would_be_harm	0.5	0	2
be_still_unknown	0	0	2
intern_dictatorship	0	0	1
talk_to	0	0	45
line_0035-	0	0	1
it_be_far	0	0	2
express_the	0	0	14
inquir	0	0	3
the_breed	0	0	3
doesn't_want	0	0	1
hasten_to_describ	0	0	4
put_them_out	0	0	1
declar_of	0	0	5
be_label	0.666666666666667	0	3
be_not_that	0	0	4
might_becom	0	0	2
while	0.0068259385665529	0	293
reluctantli_acced	1	0	1
through	0.0040650406504065	0	246
vote_rig_have	0	0	1
label_the_other	0	0	1
offer_you_the	0	0	2
don't_go_with	0	0	1
contest	0	0	15
not_just_ani	0	0	4
taught_a_lesson	0	0	1
be_disappoint_with	0	0	2
the_mass	0	0	10
stretch_the	0	0	2
would_not_onli	0	0	2
set_their	0	0	3
help_smuggl_him	1	0	1
on_wai_would	0	0	1
be_protest	0	0	4
mai_result_in	0	0	1
sai_with_great	0	0	2
have_been_somehow	0	0	1
gener_approv_of	0	0	2
the_adopt_of	0	0	20
be_now_subtl	0	0	1
determin_the	0.125	0	8
should_be_built	1	0	2
but_the_peopl	0.666666666666667	0	3
in_short	0	0	8
will_vote_against	0	0	2
possibl_but_highli	0	0	1
impugn_by_bias	0	0	1
develop_it_relat	0	0	1
which_seek	0	0	4
hi_own_crime	0	0	1
have_balloon	0	0	1
the_ongo_devast	0	0	1
accus_them_of	0.75	0	4
wide_attent	0	0	1
valid_our	1	0	2
be_cool_by	1	0	2
by_clarifi	1	0	2
defenseless_innoc	0	0	2
the_atmospher_of	0	0	2
be_an_act	0	0	6
where_firearm	1	0	1
the_enemi_of	0	0	3
they'v_also	0	0	2
mean_nestl	1	0	1
i_will_keep	0	0	1
angri_anti-u_protest	0	0	1
call_by	0	0	7
oh_you	0	0	5
look_twice	1	0	1
predict_that_argentina	0.5	0	2
assert_that_russian	1	0	1
have_demonstr_littl	0	0	2
the_logist_would	0	0	1
openli_hostil	0	0	2
us_to_call	0	0	3
on_could_not	1	0	1
call_mr	0	0	2
have_been_left	0.666666666666667	0	3
might_be_drive	0	0	1
would_it	0	0	1
pull	0	0	23
come_a	0	0	2
a_tougher	0	0	2
painfulli_thought_out	0	0	1
would_suffer_a	1	0	2
the_atmospher	0	0	39
prioriti_with_the	0	0	1
israel'_atroc	0	0	1
mai_be_seek	0	0	1
be_consid_to	0.25	0	8
their_just_legitim	1	0	1
kick_out_of	0	0	3
measur	0	0	153
befuddl_by	0	0	2
make_no_bone	0	0	1
prevail_view	1	0	1
identifi_viewpoint	0	0	1
be_analog_to	1	0	2
mai_prove_critic	0	0	1
attack_the	0	0	19
wither_scrutini	0	0	2
rush_back	0	0	1
pai_no_attent	0	0	2
think_thi_be	0	0	2
to_seek	0	0	17
perhap_seiz	0	0	1
we'v_approach_thi	1	0	1
if_ani	0	0	5
subjug_a	0	0	2
we_can_us	1	0	1
passag_wai	1	0	1
should_be	0.269005847953216	0	171
be_flounder_more	1	0	1
be_suspect	0	0	13
should_reflect	0	0	1
help_us	0	0	7
help_peopl_get	0	0	1
extens_welcom	0	0	1
accordingli_at_thi	1	0	1
be_a_western	1	0	2
be_plan_to	0	0	15
term_as_a	0	0	2
better_yet	1	0	1
alwai_like_to	0	0	1
have_portrai_the	1	0	2
be_be_repeat	1	0	1
scare_awai	0	0	3
if_i_can	0	0	3
would_love_to	0.5	0	2
suggest_tuesdai	1	0	1
a_young_old	0	0	2
all_but_welcom	0	0	1
mani	0.00578034682080925	0	346
would_receiv	0	0	4
took_part_in	0	0	7
parasit_economi_that	0	0	2
guess_you'd_sai	1	0	1
thei_ought_to	0.333333333333333	0	3
openli_oppos	0	0	2
potenti_for	0	0	4
contain_about_twice	0	0	1
interpret_of	0	0	8
sympath_with	1	0	2
should_be_veri	1	0	1
seem_like_a	1	0	1
for_in	0	0	2
by_all	0.0476190476190476	0	21
their_puppet	0	0	2
lent_credibl	1	0	1
ultim_the_demon	1	0	1
pragmat_and_unilater	0	0	4
be_conced	1	0	1
in_the_dictionari	0	0	1
tone_of_tang'	0	0	1
it_make_no	0	0	1
buri_it_head	0	0	1
to_have	0	0	111
on_cannot_underestim	1	0	1
in_the_second	0.333333333333333	0	3
not_so	0	0	10
carri	0.0072463768115942	0	138
have_briefli_consid	0	0	1
oust	0	0	24
fear_and_concern	0	0	2
sign	0.0105263157894737	0	190
a_basket_case	0	0	2
offer_privat_recommend	0	0	1
s_with	0	0	1
the_last	0	0	72
testifi	0.166666666666667	0	6
no_more_kiss	0	0	2
the_microsoft	1	0	1
be_diametr_oppos	0	0	1
have_benefit_for	0	0	2
charg_of	0	0	25
be_shoot	0	0	2
for_good	0	0	3
onc_again_the	0	0	7
insist_they'r_complet	1	0	1
be_import_to	0.1	0	10
be_concern_at	0	0	1
the_elector	0	0	32
amigo	0	0	1
the_commerci	0	0	2
complain_that_the	0	0	2
be_baffl	0	0	2
at_it	0	0	18
on_behalf	0.0555555555555556	0	18
entail	0	0	3
but_these_demand	0	0	1
broader	0	0	4
if_they'r	0	0	3
be_big_enough	0	0	2
even_nonsport_fan	0	0	1
by_improvis_he	1	0	1
re	0	0	11
have_join	0	0	4
stolen_victori	0	0	1
thank_african_countri	0	0	1
but_in	0	0	15
could_talk_our	0	0	1
have_also_fail	0	0	2
pai_particular_attent	0	0	1
have_been_find	0	0	2
reconsider	0	0	2
if_it_becom	0.666666666666667	0	3
rais_question	0	0	6
would_cost	0	0	8
the_return	0.142857142857143	0	28
appeal_for	0	0	10
i_couldn't_believ	0	0	1
be_repeatedli_harass	1	0	2
be_import	0.0416666666666667	0	24
felt_like	0	0	3
ground	0	0	57
spit_incid	0	0	1
as_be_insurmount	0	0	1
the_advers_report	0	0	2
be_imper_for	1	0	1
firm_resolv_of	0	0	1
the_welfar	0	0	5
have_perfectli	0	0	1
the_cdu_chose	0	0	1
our_own	0	0	15
the_respons_for	0	0	3
thi_percept	0.5	0	2
usual_so	0	0	1
now_it_be	0.333333333333333	0	3
goodwil_have	0.333333333333333	0	3
no_confid	0	0	3
shackl	0	0	30
peopl_be_be	0	0	3
be_vital	0	0	3
would_probabl	0	0	1
at_the_risk	0	0	2
be_opt	0	0	1
the_inevit	0.5	0	2
treat_the	0	0	15
have_been_label	0	0	2
the_doubl	0	0	3
ani_hope	0	0	4
polici	0	0	372
total_normal	0	0	1
but_how_could	0	0	2
chanc_to	0	0	24
us_human_right	0	0	21
there_exist_the	1	0	2
to_think	0	0	13
vent_her	0	0	2
ratifi_the	0.0416666666666667	0	48
yet_he_throw	1	0	2
if_on_li	0	0	2
be_plan	0.04	0	25
the_kid	0.111111111111111	0	9
still_assist_terrorist	0	0	1
thought_that	1	0	2
don't_believ_deserv	0	0	1
by_besieg	1	0	1
commit_it	0	0	2
be_actual_condon	1	0	2
call_it_a	0	0	5
still_need_a	1	0	1
be_certainli_interrog	1	0	1
or_what	0	0	5
do_as	0	0	2
among_other	0.0344827586206897	0	29
